ENSGID	CHR	START	END	TSS	STRAND	NAME	TYPE
ENSG00000164180	5	88189633	88269476	88269476	-	TMEM161B	protein_coding
ENSG00000081189	5	88717117	88904257	88904257	-	MEF2C	protein_coding
ENSG00000153140	5	90392257	90409766	90409766	-	CETN3	protein_coding
ENSG00000176055	5	90458209	90474771	90474771	-	MBLAC2	protein_coding
ENSG00000113356	5	90471748	90514557	90471748	+	POLR3G	protein_coding
ENSG00000176018	5	90515611	90529584	90529584	-	LYSMD3	protein_coding
ENSG00000164199	5	90529344	91164437	90529344	+	ADGRV1	protein_coding
ENSG00000113369	5	91368631	91383317	91383317	-	ARRDC3	protein_coding
ENSG00000175745	5	93583222	93594611	93583222	+	NR2F1	protein_coding
ENSG00000113391	5	93617725	94111699	94111699	-	ARB2A	protein_coding
ENSG00000248483	5	93733220	93741600	93741600	-	POU5F2	protein_coding
ENSG00000185261	5	94150851	94618604	94618604	-	KIAA0825	protein_coding
ENSG00000133302	5	94618669	94739436	94618669	+	SLF1	protein_coding
ENSG00000175471	5	94703690	95285094	95285094	-	MCTP1	protein_coding
ENSG00000153347	5	95391366	95450454	95391366	+	FAM81B	protein_coding
ENSG00000198677	5	95461755	95555050	95555050	-	SKIC3	protein_coding
ENSG00000164291	5	95555101	95605102	95555101	+	ARSK	protein_coding
ENSG00000178015	5	95620087	95622142	95620087	+	GPR150	protein_coding
ENSG00000175449	5	95646777	95684773	95646777	+	RFESD	protein_coding
ENSG00000145757	5	95652181	95698711	95698711	-	SPATA9	protein_coding
ENSG00000164292	5	95713522	95824383	95713522	+	RHOBTB3	protein_coding
ENSG00000173221	5	95751319	95822726	95822726	-	GLRX	protein_coding
ENSG00000118985	5	95885098	95961851	95961851	-	ELL2	protein_coding
ENSG00000310517	5	96247756	96779595	96247756	+	CAST	protein_coding
ENSG00000175426	5	96390333	96434143	96434143	-	PCSK1	protein_coding
ENSG00000164307	5	96760810	96808100	96808100	-	ERAP1	protein_coding
ENSG00000164308	5	96875986	96919703	96875986	+	ERAP2	protein_coding
ENSG00000113441	5	96935394	97037513	96935394	+	LNPEP	protein_coding
ENSG00000145721	5	97091867	97142753	97142753	-	LIX1	protein_coding
ENSG00000058729	5	97160867	97183247	97183247	-	RIOK2	protein_coding
ENSG00000174136	5	98768650	98798643	98768650	+	RGMB	protein_coding
ENSG00000153922	5	98853985	98929007	98929007	-	CHD1	protein_coding
ENSG00000206356	5	99522398	99525361	99525361	-	ENSG00000206356	protein_coding
ENSG00000273957	5	100388975	100392895	100388975	+	ENSG00000273957	protein_coding
ENSG00000174132	5	100535338	100586741	100535338	+	FAM174A	protein_coding
ENSG00000113532	5	100806933	100903282	100903282	-	ST8SIA4	protein_coding
ENSG00000173930	5	102233986	102296284	102296284	-	SLCO4C1	protein_coding
ENSG00000205359	5	102371774	102499016	102499016	-	SLCO6A1	protein_coding
ENSG00000145730	5	102753981	103029730	102753981	+	PAM	protein_coding
ENSG00000145723	5	103086000	103120138	103120138	-	GIN1	protein_coding
ENSG00000145725	5	103120149	103212799	103120149	+	PPIP5K2	protein_coding
ENSG00000181751	5	103258763	103278660	103258763	+	MACIR	protein_coding
ENSG00000112874	5	103548855	103562790	103562790	-	NUDT12	protein_coding
ENSG00000184349	5	107376894	107670937	107670937	-	EFNA5	protein_coding
ENSG00000145743	5	107859035	108382098	108382098	-	FBXL17	protein_coding
ENSG00000151422	5	108747841	109196841	108747841	+	FER	protein_coding
ENSG00000198961	5	109334713	109409974	109409974	-	PJA2	protein_coding
ENSG00000112893	5	109689927	109869625	109689927	+	MAN2A1	protein_coding
ENSG00000186952	5	110289233	110738956	110738956	-	TMEM232	protein_coding
ENSG00000164209	5	110738136	110765161	110738136	+	SLC25A46	protein_coding
ENSG00000145777	5	111070062	111078026	111070062	+	TSLP	protein_coding
ENSG00000134987	5	111092321	111130502	111092321	+	WDR36	protein_coding
ENSG00000152495	5	111223653	111494886	111223653	+	CAMK4	protein_coding
ENSG00000164211	5	111496033	111512590	111512590	-	STARD4	protein_coding
ENSG00000134986	5	111662621	111997464	111997464	-	NREP	protein_coding
ENSG00000129595	5	112142441	112419313	112419313	-	EPB41L4A	protein_coding
ENSG00000134982	5	112707518	112846239	112707518	+	APC	protein_coding
ENSG00000258864	5	112827213	112867582	112827213	+	ENSG00000258864	protein_coding
ENSG00000153037	5	112861188	112898371	112861188	+	SRP19	protein_coding
ENSG00000129625	5	112876385	112922289	112922289	-	REEP5	protein_coding
ENSG00000172795	5	112976702	113022195	112976702	+	DCP2	protein_coding
ENSG00000171444	5	113022106	113488823	113488823	-	MCC	protein_coding
ENSG00000212122	5	113432553	113434989	113434989	-	TSSK1B	protein_coding
ENSG00000047188	5	113513694	113595285	113513694	+	YTHDC2	protein_coding
ENSG00000080709	5	114055926	114496500	114055926	+	KCNN2	protein_coding
ENSG00000152503	5	115124762	115180546	115180546	-	TRIM36	protein_coding
ENSG00000164219	5	115204012	115262877	115262877	-	PGGT1B	protein_coding
ENSG00000164221	5	115267190	115296693	115296693	-	CCDC112	protein_coding
ENSG00000145780	5	115520908	115544775	115544775	-	FEM1C	protein_coding
ENSG00000243414	5	115578496	115602479	115602479	-	TICAM2	protein_coding
ENSG00000251201	5	115578642	115626161	115626161	-	TMED7-TICAM2	protein_coding
ENSG00000134970	5	115613210	115632992	115632992	-	TMED7	protein_coding
ENSG00000129596	5	115804733	115816659	115816659	-	CDO1	protein_coding
ENSG00000145782	5	115828200	115841837	115841837	-	ATG12	protein_coding
ENSG00000177879	5	115841592	115914081	115841592	+	AP3S1	protein_coding
ENSG00000172901	5	115962454	116027619	115962454	+	LVRN	protein_coding
ENSG00000268223	5	116032324	116060118	116032324	+	ARL14EPL	protein_coding
ENSG00000145781	5	116085016	116412762	116085016	+	COMMD10	protein_coding
ENSG00000092421	5	116443555	116574823	116574823	-	SEMA6A	protein_coding
ENSG00000169570	5	118836074	118988547	118988547	-	DTWD2	protein_coding
ENSG00000172869	5	119037772	119249138	119037772	+	DMXL1	protein_coding
ENSG00000145779	5	119268692	119399688	119268692	+	TNFAIP8	protein_coding
ENSG00000133835	5	119452465	119637199	119452465	+	HSD17B4	protein_coding
ENSG00000164334	5	119629558	119635822	119629558	+	FAM170A	protein_coding
ENSG00000184838	5	120464300	120687332	120464300	+	PRR16	protein_coding
ENSG00000181867	5	121851882	121852833	121851882	+	FTMT	protein_coding
ENSG00000151304	5	121961975	122075570	121961975	+	SRFBP1	protein_coding
ENSG00000113083	5	122063195	122078413	122078413	-	LOX	protein_coding
ENSG00000164185	5	122129546	122182658	122129546	+	ZNF474	protein_coding
ENSG00000250803	5	122129622	122182658	122129622	+	ZNF475	protein_coding
ENSG00000064692	5	122311354	122464219	122311354	+	SNCAIP	protein_coding
ENSG00000205302	5	122775079	122834543	122775079	+	SNX2	protein_coding
ENSG00000064652	5	122843439	123029354	122843439	+	SNX24	protein_coding
ENSG00000168938	5	123023250	123036725	123036725	-	PPIC	protein_coding
ENSG00000061455	5	123089241	123194266	123089241	+	PRDM6	protein_coding
ENSG00000168944	5	123344890	123423592	123423592	-	CEP120	protein_coding
ENSG00000151292	5	123512177	123617049	123512177	+	CSNK1G3	protein_coding
ENSG00000168916	5	124636913	124748807	124748807	-	ZNF608	protein_coding
ENSG00000155324	5	126360132	126496494	126360132	+	GRAMD2B	protein_coding
ENSG00000164904	5	126531200	126595362	126595362	-	ALDH7A1	protein_coding
ENSG00000164902	5	126600925	126627252	126600925	+	PHAX	protein_coding
ENSG00000196900	5	126631705	126636284	126631705	+	SPMIP10	protein_coding
ENSG00000113368	5	126776623	126837020	126776623	+	LMNB1	protein_coding
ENSG00000173926	5	126867714	127030558	127030558	-	MARCHF3	protein_coding
ENSG00000164241	5	127045235	127073506	127073506	-	C5orf63	protein_coding
ENSG00000145794	5	127290796	127465737	127290796	+	MEGF10	protein_coding
ENSG00000164244	5	127517617	127555085	127517617	+	PRRC1	protein_coding
ENSG00000205279	5	127649082	127658630	127649082	+	CTXN3	protein_coding
ENSG00000230561	5	127703361	127941507	127703361	+	CCDC192	protein_coding
ENSG00000064651	5	128083766	128189677	128083766	+	SLC12A2	protein_coding
ENSG00000138829	5	128257909	128659185	128659185	-	FBN2	protein_coding
ENSG00000113396	5	128538013	129033642	128538013	+	SLC27A6	protein_coding
ENSG00000066583	5	129094749	129114028	129094749	+	ISOC1	protein_coding
ENSG00000145808	5	129460281	129738683	129460281	+	ADAMTS19	protein_coding
ENSG00000186367	5	129748094	129766732	129748094	+	MINAR2	protein_coding
ENSG00000198108	5	129904465	130186634	129904465	+	CHSY3	protein_coding
ENSG00000169567	5	131155383	131224468	131224468	-	HINT1	protein_coding
ENSG00000186687	5	131170944	131205428	131170944	+	LYRM7	protein_coding
ENSG00000158985	5	131245493	131398447	131245493	+	CDC42SE2	protein_coding
ENSG00000158987	5	131423921	131635231	131635231	-	RAPGEF6	protein_coding
ENSG00000273217	5	131425891	131796983	131796983	-	ENSG00000273217	protein_coding
ENSG00000217128	5	131641714	131797017	131797017	-	FNIP1	protein_coding
ENSG00000239642	5	131806990	131945698	131945698	-	MEIKIN	protein_coding
ENSG00000281938	5	131807143	132011637	132011637	-	ENSG00000281938	protein_coding
ENSG00000164398	5	131949973	132012243	132012243	-	ACSL6	protein_coding
ENSG00000164399	5	132060655	132063204	132060655	+	IL3	protein_coding
ENSG00000164400	5	132073789	132076170	132073789	+	CSF2	protein_coding
ENSG00000072682	5	132190147	132295315	132295315	-	P4HA2	protein_coding
ENSG00000131435	5	132257696	132273454	132257696	+	PDLIM4	protein_coding
ENSG00000197208	5	132294394	132344190	132294394	+	SLC22A4	protein_coding
ENSG00000197375	5	132369710	132395613	132369710	+	SLC22A5	protein_coding
ENSG00000283782	5	132410832	132646079	132410832	+	ENSG00000283782	protein_coding
ENSG00000125347	5	132440440	132508719	132508719	-	IRF1	protein_coding
ENSG00000113525	5	132541445	132556838	132556838	-	IL5	protein_coding
ENSG00000113522	5	132556019	132646349	132556019	+	RAD50	protein_coding
ENSG00000169194	5	132656263	132661110	132656263	+	IL13	protein_coding
ENSG00000113520	5	132673986	132682678	132673986	+	IL4	protein_coding
ENSG00000131437	5	132692628	132737638	132737638	-	KIF3A	protein_coding
ENSG00000205089	5	132747426	132754403	132747426	+	CCNI2	protein_coding
ENSG00000164402	5	132750819	132807241	132807241	-	SEPTIN8	protein_coding
ENSG00000198944	5	132813302	132816786	132813302	+	SOWAHA	protein_coding
ENSG00000164403	5	132822141	132830659	132830659	-	SHROOM1	protein_coding
ENSG00000164404	5	132861181	132866884	132866884	-	GDF9	protein_coding
ENSG00000164405	5	132866630	132868847	132866630	+	UQCRQ	protein_coding
ENSG00000164406	5	132873444	132875046	132873444	+	LEAP2	protein_coding
ENSG00000072364	5	132875395	132963634	132963634	-	AFF4	protein_coding
ENSG00000155329	5	132996985	133026604	133026604	-	ZCCHC10	protein_coding
ENSG00000170606	5	133052013	133106449	133052013	+	HSPA4	protein_coding
ENSG00000053108	5	133196455	133612541	133612541	-	FSTL4	protein_coding
ENSG00000113583	5	133955510	133968674	133968674	-	C5orf15	protein_coding
ENSG00000213585	5	133971871	134004975	134004975	-	VDAC1	protein_coding
ENSG00000081059	5	134114681	134151865	134114681	+	TCF7	protein_coding
ENSG00000113558	5	134148935	134176964	134176964	-	SKP1	protein_coding
ENSG00000272772	5	134157088	134225861	134225861	-	ENSG00000272772	protein_coding
ENSG00000113575	5	134193978	134226073	134226073	-	PPP2CA	protein_coding
ENSG00000273345	5	134196905	134371044	134371044	-	ENSG00000273345	protein_coding
ENSG00000006837	5	134286350	134371047	134371047	-	CDKL3	protein_coding
ENSG00000119048	5	134371184	134392108	134371184	+	UBE2B	protein_coding
ENSG00000237190	5	134402065	134411881	134411881	-	CDKN2AIPNL	protein_coding
ENSG00000043143	5	134524312	134583230	134524312	+	JADE2	protein_coding
ENSG00000152700	5	134601149	134649271	134649271	-	SAR1B	protein_coding
ENSG00000113615	5	134648785	134727909	134648785	+	SEC24A	protein_coding
ENSG00000164615	5	134738495	134752157	134738495	+	CAMLG	protein_coding
ENSG00000145833	5	134758771	134855133	134758771	+	DDX46	protein_coding
ENSG00000181904	5	134845680	134859735	134845680	+	C5orf24	protein_coding
ENSG00000113621	5	134874371	134901635	134874371	+	TXNDC15	protein_coding
ENSG00000132570	5	134905120	135007959	134905120	+	PCBD2	protein_coding
ENSG00000152705	5	134967907	135011696	134967907	+	CATSPER3	protein_coding
ENSG00000069011	5	135027734	135034813	135034813	-	PITX1	protein_coding
ENSG00000113648	5	135334381	135399914	135399914	-	MACROH2A1	protein_coding
ENSG00000251380	5	135444214	135447348	135447348	-	DCANP1	protein_coding
ENSG00000255833	5	135444226	135452351	135452351	-	TIFAB	protein_coding
ENSG00000145832	5	135476913	135889770	135476913	+	SLC25A48	protein_coding
ENSG00000181965	5	135534282	135535964	135535964	-	NEUROG1	protein_coding
ENSG00000145824	5	135570679	135579279	135579279	-	CXCL14	protein_coding
ENSG00000145839	5	135892246	135895841	135895841	-	IL9	protein_coding
ENSG00000145826	5	135922279	135954983	135954983	-	LECT2	protein_coding
ENSG00000120708	5	136028988	136063818	136028988	+	TGFBI	protein_coding
ENSG00000113658	5	136132845	136188747	136132845	+	SMAD5	protein_coding
ENSG00000271824	5	136191468	136193162	136193162	-	SMIM32	protein_coding
ENSG00000069018	5	136212745	136365545	136365545	-	TRPC7	protein_coding
ENSG00000152377	5	136975298	137598379	137598379	-	SPOCK1	protein_coding
ENSG00000146021	5	137617500	137736089	137736089	-	KLHL3	protein_coding
ENSG00000177733	5	137745651	137754363	137754363	-	HNRNPA0	protein_coding
ENSG00000120729	5	137867858	137887851	137867858	+	MYOT	protein_coding
ENSG00000078795	5	137887968	137942747	137887968	+	PKD2L2	protein_coding
ENSG00000031003	5	137937960	138051961	138051961	-	FAM13B	protein_coding
ENSG00000061492	5	138083990	138092365	138083990	+	WNT8A	protein_coding
ENSG00000112981	5	138115175	138139443	138139443	-	NME5	protein_coding
ENSG00000112983	5	138139770	138178953	138178953	-	BRD8	protein_coding
ENSG00000112984	5	138178719	138187723	138178719	+	KIF20A	protein_coding
ENSG00000094880	5	138187650	138213343	138213343	-	CDC23	protein_coding
ENSG00000146013	5	138252380	138274621	138274621	-	GFRA3	protein_coding
ENSG00000158402	5	138285269	138338355	138338355	-	CDC25C	protein_coding
ENSG00000120709	5	138331935	138349729	138331935	+	FAM53C	protein_coding
ENSG00000120733	5	138352685	138437028	138352685	+	KDM3B	protein_coding
ENSG00000132563	5	138439057	138446969	138439057	+	REEP2	protein_coding
ENSG00000120738	5	138465479	138469303	138465479	+	EGR1	protein_coding
ENSG00000120705	5	138506095	138543236	138543236	-	ETF1	protein_coding
ENSG00000113013	5	138553756	138575675	138575675	-	HSPA9	protein_coding
ENSG00000044115	5	138610967	138935034	138610967	+	CTNNA1	protein_coding
ENSG00000146006	5	138868921	138875368	138875368	-	LRRTM2	protein_coding
ENSG00000120725	5	138946724	139293557	139293557	-	SIL1	protein_coding
ENSG00000280987	5	139273752	139331671	139273752	+	MATR3	protein_coding
ENSG00000015479	5	139293674	139331677	139293674	+	MATR3	protein_coding
ENSG00000120727	5	139341587	139369720	139341587	+	PAIP2	protein_coding
ENSG00000170482	5	139367196	139384553	139384553	-	SLC23A1	protein_coding
ENSG00000170476	5	139387467	139390081	139390081	-	MZB1	protein_coding
ENSG00000228672	5	139390592	139395104	139395104	-	PROB1	protein_coding
ENSG00000170469	5	139396563	139404089	139404089	-	SPATA24	protein_coding
ENSG00000170464	5	139408588	139444491	139444491	-	DNAJC18	protein_coding
ENSG00000279686	5	139442316	139462707	139462707	-	ENSG00000279686	protein_coding
ENSG00000249751	5	139448560	139462743	139462743	-	ECSCR	protein_coding
ENSG00000283288	5	139471004	139473700	139471004	+	SMIM33	protein_coding
ENSG00000184584	5	139475533	139482935	139482935	-	STING1	protein_coding
ENSG00000131508	5	139526431	139628434	139526431	+	UBE2D2	protein_coding
ENSG00000171604	5	139647299	139683882	139647299	+	CXXC5	protein_coding
ENSG00000146005	5	139795808	139844466	139795808	+	PSD2	protein_coding
ENSG00000158458	5	139846779	140043299	140043299	-	NRG2	protein_coding
ENSG00000185129	5	140107777	140125619	140107777	+	PURA	protein_coding
ENSG00000182700	5	140125937	140129392	140125937	+	IGIP	protein_coding
ENSG00000120306	5	140175156	140282052	140175156	+	CYSTM1	protein_coding
ENSG00000113068	5	140245035	140303113	140303113	-	PFDN1	protein_coding
ENSG00000113070	5	140332843	140346603	140346603	-	HBEGF	protein_coding
ENSG00000113073	5	140360194	140375141	140360194	+	SLC4A9	protein_coding
ENSG00000131503	5	140401814	140539856	140401814	+	ANKHD1	protein_coding
ENSG00000254996	5	140401908	140549569	140401908	+	ANKHD1-EIF4EBP3	protein_coding
ENSG00000213523	5	140537340	140557677	140557677	-	SRA1	protein_coding
ENSG00000243056	5	140547662	140549576	140547662	+	EIF4EBP3	protein_coding
ENSG00000113108	5	140558268	140564781	140564781	-	APBB3	protein_coding
ENSG00000293600	5	140564446	140569100	140564446	+	ENSG00000293600	protein_coding
ENSG00000176087	5	140564819	140569100	140564819	+	SLC35A4	protein_coding
ENSG00000170458	5	140631728	140633700	140633700	-	CD14	protein_coding
ENSG00000131495	5	140638740	140647771	140647771	-	NDUFA2	protein_coding
ENSG00000113119	5	140639435	140645408	140639435	+	TMCO6	protein_coding
ENSG00000113141	5	140647058	140662480	140647058	+	IK	protein_coding
ENSG00000120314	5	140664868	140674124	140664868	+	WDR55	protein_coding
ENSG00000256453	5	140670794	140673576	140673576	-	DND1	protein_coding
ENSG00000170445	5	140673035	140691537	140691537	-	HARS1	protein_coding
ENSG00000112855	5	140691430	140699305	140691430	+	HARS2	protein_coding
ENSG00000146007	5	140698680	140706686	140698680	+	ZMAT2	protein_coding
ENSG00000204970	5	140786136	141012347	140786136	+	PCDHA1	protein_coding
ENSG00000204969	5	140794852	141012347	140794852	+	PCDHA2	protein_coding
ENSG00000255408	5	140801028	141012347	140801028	+	PCDHA3	protein_coding
ENSG00000204967	5	140807037	141012347	140807037	+	PCDHA4	protein_coding
ENSG00000204965	5	140821604	141012347	140821604	+	PCDHA5	protein_coding
ENSG00000081842	5	140827958	141012347	140827958	+	PCDHA6	protein_coding
ENSG00000204963	5	140834248	141012347	140834248	+	PCDHA7	protein_coding
ENSG00000204962	5	140841187	141012347	140841187	+	PCDHA8	protein_coding
ENSG00000204961	5	140847772	141012347	140847772	+	PCDHA9	protein_coding
ENSG00000250120	5	140855883	141012347	140855883	+	PCDHA10	protein_coding
ENSG00000249158	5	140868183	141012347	140868183	+	PCDHA11	protein_coding
ENSG00000251664	5	140875302	141012347	140875302	+	PCDHA12	protein_coding
ENSG00000239389	5	140882124	141012347	140882124	+	PCDHA13	protein_coding
ENSG00000248383	5	140926299	141012347	140926299	+	PCDHAC1	protein_coding
ENSG00000243232	5	140966470	141012347	140966470	+	PCDHAC2	protein_coding
ENSG00000171815	5	141051374	141059346	141051374	+	PCDHB1	protein_coding
ENSG00000112852	5	141094606	141098703	141094606	+	PCDHB2	protein_coding
ENSG00000113205	5	141100473	141103827	141100473	+	PCDHB3	protein_coding
ENSG00000081818	5	141121818	141125623	141121818	+	PCDHB4	protein_coding
ENSG00000113209	5	141135206	141138615	141135206	+	PCDHB5	protein_coding
ENSG00000113211	5	141150057	141153287	141150057	+	PCDHB6	protein_coding
ENSG00000113212	5	141172644	141176383	141172644	+	PCDHB7	protein_coding
ENSG00000120322	5	141177790	141182369	141177790	+	PCDHB8	protein_coding
ENSG00000272674	5	141182387	141186226	141182387	+	PCDHB16	protein_coding
ENSG00000177839	5	141187127	141191541	141187127	+	PCDHB9	protein_coding
ENSG00000120324	5	141192353	141195647	141192353	+	PCDHB10	protein_coding
ENSG00000197479	5	141199610	141203779	141199610	+	PCDHB11	protein_coding
ENSG00000120328	5	141208697	141212571	141208697	+	PCDHB12	protein_coding
ENSG00000187372	5	141213919	141218979	141213919	+	PCDHB13	protein_coding
ENSG00000120327	5	141223343	141227759	141223343	+	PCDHB14	protein_coding
ENSG00000279983	5	141223372	141245861	141223372	+	ENSG00000279983	protein_coding
ENSG00000113248	5	141245395	141249365	141245395	+	PCDHB15	protein_coding
ENSG00000178913	5	141259884	141320784	141320784	-	TAF7	protein_coding
ENSG00000120329	5	141302635	141304049	141304049	-	SLC25A2	protein_coding
ENSG00000204956	5	141330514	141512975	141330514	+	PCDHGA1	protein_coding
ENSG00000081853	5	141338760	141512975	141338760	+	PCDHGA2	protein_coding
ENSG00000254245	5	141343829	141512975	141343829	+	PCDHGA3	protein_coding
ENSG00000254221	5	141350099	141512975	141350099	+	PCDHGB1	protein_coding
ENSG00000262576	5	141355021	141512975	141355021	+	PCDHGA4	protein_coding
ENSG00000253910	5	141359994	141512975	141359994	+	PCDHGB2	protein_coding
ENSG00000253485	5	141364162	141512975	141364162	+	PCDHGA5	protein_coding
ENSG00000262209	5	141370242	141512975	141370242	+	PCDHGB3	protein_coding
ENSG00000253731	5	141373891	141512975	141373891	+	PCDHGA6	protein_coding
ENSG00000253537	5	141382739	141512975	141382739	+	PCDHGA7	protein_coding
ENSG00000253953	5	141387698	141512975	141387698	+	PCDHGB4	protein_coding
ENSG00000253767	5	141390157	141512975	141390157	+	PCDHGA8	protein_coding
ENSG00000276547	5	141397947	141512975	141397947	+	PCDHGB5	protein_coding
ENSG00000261934	5	141402778	141512975	141402778	+	PCDHGA9	protein_coding
ENSG00000253305	5	141408021	141512975	141408021	+	PCDHGB6	protein_coding
ENSG00000253846	5	141412987	141512975	141412987	+	PCDHGA10	protein_coding
ENSG00000254122	5	141417645	141512975	141417645	+	PCDHGB7	protein_coding
ENSG00000253873	5	141421047	141512975	141421047	+	PCDHGA11	protein_coding
ENSG00000253159	5	141430507	141512975	141430507	+	PCDHGA12	protein_coding
ENSG00000240184	5	141475947	141512977	141475947	+	PCDHGC3	protein_coding
ENSG00000242419	5	141484997	141512975	141484997	+	PCDHGC4	protein_coding
ENSG00000240764	5	141489081	141512975	141489081	+	PCDHGC5	protein_coding
ENSG00000131504	5	141515016	141619055	141619055	-	DIAPH1	protein_coding
ENSG00000171720	5	141620876	141636849	141636849	-	HDAC3	protein_coding
ENSG00000164620	5	141636950	141641064	141636950	+	RELL2	protein_coding
ENSG00000197948	5	141639302	141651418	141651418	-	FCHSD1	protein_coding
ENSG00000120318	5	141653401	141682230	141682230	-	ARAP3	protein_coding
ENSG00000156453	5	141853090	141879246	141879246	-	PCDH1	protein_coding
ENSG00000081791	5	141923855	141942047	141923855	+	DELE1	protein_coding
ENSG00000113555	5	141943581	141969741	141969741	-	PCDH12	protein_coding
ENSG00000013561	5	141958328	141990292	141958328	+	RNF14	protein_coding
ENSG00000113552	5	141991749	142013041	142013041	-	GNPDA1	protein_coding
ENSG00000131507	5	142108779	142154440	142108779	+	NDFIP1	protein_coding
ENSG00000187678	5	142310427	142326455	142326455	-	SPRY4	protein_coding
ENSG00000113578	5	142592178	142698070	142698070	-	FGF1	protein_coding
ENSG00000145819	5	142770377	143229011	142770377	+	ARHGAP26	protein_coding
ENSG00000113580	5	143277931	143435512	143435512	-	NR3C1	protein_coding
ENSG00000158497	5	143812161	143820716	143812161	+	HMHB1	protein_coding
ENSG00000145817	5	144158162	144170714	144170714	-	YIPF5	protein_coding
ENSG00000183775	5	144170873	144485686	144170873	+	KCTD16	protein_coding
ENSG00000186314	5	145471799	145835369	145835369	-	PRELID2	protein_coding
ENSG00000204928	5	145858521	145937126	145937126	-	GRXCR2	protein_coding
ENSG00000156463	5	145936578	146081791	145936578	+	SH3RF2	protein_coding
ENSG00000173261	5	146084313	146105577	146105577	-	PLAC8L1	protein_coding
ENSG00000133706	5	146110566	146182696	146182696	-	LARS1	protein_coding
ENSG00000275740	5	146203550	146339251	146203550	+	ENSG00000275740	protein_coding
ENSG00000091009	5	146203605	146289223	146203605	+	RBM27	protein_coding
ENSG00000091010	5	146338839	146341728	146338839	+	POU4F3	protein_coding
ENSG00000113649	5	146447311	146511961	146447311	+	TCERG1	protein_coding
ENSG00000173250	5	146513144	146516190	146516190	-	GPR151	protein_coding
ENSG00000156475	5	146580742	147084784	147084784	-	PPP2R2B	protein_coding
ENSG00000169302	5	147234963	147387855	147234963	+	STK32A	protein_coding
ENSG00000113657	5	147390808	147510068	147510068	-	DPYSL3	protein_coding
ENSG00000176049	5	147585438	147782775	147782775	-	JAKMIP2	protein_coding
ENSG00000164266	5	147824572	147831671	147831671	-	SPINK1	protein_coding
ENSG00000164265	5	147870682	147882191	147870682	+	SCGB3A2	protein_coding
ENSG00000178776	5	147880726	147906538	147906538	-	C5orf46	protein_coding
ENSG00000133710	5	148025683	148137382	148025683	+	SPINK5	protein_coding
ENSG00000196800	5	148168546	148175619	148168546	+	SPINK14	protein_coding
ENSG00000178172	5	148202794	148215137	148202794	+	SPINK6	protein_coding
ENSG00000248109	5	148221650	148243580	148221650	+	MARCOL	protein_coding
ENSG00000214510	5	148268180	148286255	148268180	+	SPINK13	protein_coding
ENSG00000145879	5	148312419	148315922	148312419	+	SPINK7	protein_coding
ENSG00000204909	5	148321203	148339852	148321203	+	SPINK9	protein_coding
ENSG00000145868	5	148383935	148442836	148383935	+	FBXO38	protein_coding
ENSG00000164270	5	148446042	148677235	148677235	-	HTR4	protein_coding
ENSG00000169252	5	148826611	148828623	148826611	+	ADRB2	protein_coding
ENSG00000169247	5	148923639	149063163	149063163	-	SH3TC2	protein_coding
ENSG00000173210	5	149141483	149260542	149141483	+	ABLIM3	protein_coding
ENSG00000157510	5	149271859	149343637	149271859	+	AFAP1L1	protein_coding
ENSG00000164284	5	149345430	149354583	149345430	+	GRPEL2	protein_coding
ENSG00000145882	5	149358037	149369653	149358037	+	PCYOX1L	protein_coding
ENSG00000127743	5	149371324	149404202	149404202	-	IL17B	protein_coding
ENSG00000113712	5	149492982	149551471	149551471	-	CSNK1A1	protein_coding
ENSG00000183111	5	149551947	149634968	149551947	+	ARHGEF37	protein_coding
ENSG00000155846	5	149730298	149855022	149730298	+	PPARGC1B	protein_coding
ENSG00000132915	5	149857953	149944793	149944793	-	PDE6A	protein_coding
ENSG00000155850	5	149960758	149993455	149960758	+	SLC26A2	protein_coding
ENSG00000164296	5	149993118	150000654	150000654	-	TIGD6	protein_coding
ENSG00000113716	5	150000046	150053142	150000046	+	HMGXB3	protein_coding
ENSG00000182578	5	150053291	150113372	150113372	-	CSF1R	protein_coding
ENSG00000113721	5	150113839	150155872	150155872	-	PDGFRB	protein_coding
ENSG00000113722	5	150166778	150184558	150166778	+	CDX1	protein_coding
ENSG00000011083	5	150190062	150222788	150190062	+	SLC6A7	protein_coding
ENSG00000070808	5	150219491	150290093	150290093	-	CAMK2A	protein_coding
ENSG00000183876	5	150296343	150339307	150339307	-	ARSI	protein_coding
ENSG00000070814	5	150357629	150400308	150357629	+	TCOF1	protein_coding
ENSG00000019582	5	150401637	150412969	150412969	-	CD74	protein_coding
ENSG00000164587	5	150442635	150449739	150449739	-	RPS14	protein_coding
ENSG00000070614	5	150485818	150558211	150485818	+	NDST1	protein_coding
ENSG00000171992	5	150601080	150659207	150601080	+	SYNPO	protein_coding
ENSG00000164591	5	150660882	150679368	150660882	+	MYOZ3	protein_coding
ENSG00000086589	5	150690792	150701077	150701077	-	RBM22	protein_coding
ENSG00000132912	5	150706840	150759095	150759095	-	DCTN4	protein_coding
ENSG00000256235	5	150778757	150796734	150778757	+	SMIM3	protein_coding
ENSG00000237693	5	150846521	150900736	150846521	+	IRGM	protein_coding
ENSG00000145908	5	150894392	150904983	150904983	-	ZNF300	protein_coding
ENSG00000211445	5	151020591	151028988	151020591	+	GPX3	protein_coding
